n_samples,dataset,vsa,hv_dim,depth,device,time_per_sample,accuracy,final_flag,cos_sim_mean,cos_sim_std,decoder_settings
100,zinc,HRR,5632,4,cuda,4.970546550359577,0.3,71.0,0.9857435226703335,0.035201176709868755,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,4,cuda,4.992180329561234,0.29,71.0,0.9897154070133506,0.02163565990867375,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5632,5,cuda,5.094512610845268,0.33,65.0,0.9905509642801832,0.02275587846819042,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,5,cuda,5.256296928506345,0.28,67.0,0.9884935490351465,0.033886582035686924,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5632,6,cuda,5.322309125680476,0.33,63.0,0.9898547813327128,0.0316362906607862,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,6,cuda,5.512639954984188,0.3,68.0,0.9672145990314311,0.13051518876364562,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,3,cuda,5.138581266887486,0.32,77.0,0.9905239828168811,0.014459881241253176,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7168,3,cuda,5.321190400440246,0.34,82.0,0.9895701682756303,0.01786187530944614,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,4,cuda,5.225014043133706,0.29,71.0,0.9897154070071621,0.021635659945067057,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7168,4,cuda,5.240070282109082,0.33,70.0,0.9915775693339406,0.014269344767925846,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,5,cuda,5.117106598876417,0.28,67.0,0.9884631201203581,0.03387838739894964,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
