dataset,property,exp_dir_name,best_epoch,number,value,state,batch_size,lr,weight_decay,depth,h1,h2,h3,h4,activation,norm,dropout
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-256-320_actrelu_nmln_dp0.103666_bs512_lr0.000871083_wd0.0001_dep4_h1512_h2256_h3320_h4256,35,10,0.0186844654381275,COMPLETE,512,0.0008710833180680549,0.0001,4,512,256,320,256,relu,lay_norm,0.10366593047274736
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h768-512-448_actlrelu_nmnone_dp0.108529_bs480_lr0.000459973_wd0.0005_dep4_h1768_h2512_h3448_h4256,67,11,0.0151994843035936,COMPLETE,480,0.00045997284763952845,0.0005,4,768,512,448,256,leakyrelu,none,0.10852892694151534
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h768-384-384_actlrelu_nmnone_dp0.123347_bs480_lr0.000302805_wd0.0005_dep4_h1768_h2384_h3384_h4256,51,12,0.0153588522225618,COMPLETE,480,0.00030280490565748504,0.0005,4,768,384,384,256,leakyrelu,none,0.12334737280988853
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-256-128_actrelu_nmnone_dp0.166164_bs128_lr0.000231543_wd0.0003_dep3_h1512_h2256_h3128_h4256,52,13,0.0221683327108621,COMPLETE,128,0.00023154344338673766,0.0003,3,512,256,128,256,relu,none,0.16616399549846717
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h768-256-192_actsilu_nmnone_dp0.107115_bs352_lr0.000167029_wd0.0003_dep3_h1768_h2256_h3192_h4224,60,14,0.0154792750254273,COMPLETE,352,0.0001670293879296107,0.0003,3,768,256,192,224,silu,none,0.1071149059378222
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h768-512-512_actsilu_nmnone_dp0.0640362_bs352_lr0.000717858_wd0.0003_dep4_h1768_h2512_h3512_h4192,43,15,0.0161222275346517,COMPLETE,352,0.0007178578129680778,0.0003,4,768,512,512,192,silu,none,0.06403618516896047
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-384_actsilu_nmnone_dp0.0870519_bs224_lr0.000239128_wd3e-6_dep2_h1512_h2384_h364_h4224,50,16,0.0186902768909931,COMPLETE,224,0.00023912797440580805,3e-06,2,512,384,64,224,silu,none,0.08705190788534707
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h768-512-448_actlrelu_nmln_dp0.146534_bs416_lr0.000991087_wd0.0005_dep4_h1768_h2512_h3448_h4224,32,17,0.0185244884341955,COMPLETE,416,0.0009910872279753733,0.0005,4,768,512,448,224,leakyrelu,lay_norm,0.1465336386210753
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-384-128_actsilu_nmln_dp0.11249_bs160_lr0.000118979_wd3e-5_dep3_h1512_h2384_h3128_h4256,97,18,0.0153401372954249,COMPLETE,160,0.00011897865826188864,3e-05,3,512,384,128,256,silu,lay_norm,0.1124903921861506
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-256-64_actrelu_nmnone_dp0.0851705_bs384_lr0.000103235_wd0.0001_dep4_h1512_h2256_h364_h4224,80,19,0.0180723499506711,COMPLETE,384,0.00010323523044056943,0.0001,4,512,256,64,224,relu,none,0.08517047437954732
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h768-512-256_actrelu_nmnone_dp0.0880107_bs512_lr0.000841574_wd0_dep4_h1768_h2512_h3256_h4224,42,20,0.0191806629300117,COMPLETE,512,0.0008415743090415074,0.0,4,768,512,256,224,relu,none,0.08801072843903368
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-512-64_actsilu_nmln_dp0.0300401_bs288_lr9.65927e-5_wd0_dep4_h1512_h2512_h364_h464,46,21,0.0149258933961391,COMPLETE,288,9.659274217736431e-05,0.0,4,512,512,64,64,silu,lay_norm,0.03004007379799971
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-384-128_actgelu_nmnone_dp0.121798_bs320_lr0.000234441_wd0.0005_dep3_h1512_h2384_h3128_h4224,61,22,0.0146019961684942,COMPLETE,320,0.0002344405212753394,0.0005,3,512,384,128,224,gelu,none,0.12179765762785957
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-256-256_actgelu_nmnone_dp0.125319_bs352_lr0.000183863_wd0.0005_dep3_h1512_h2256_h3256_h4192,71,23,0.0148053634911775,COMPLETE,352,0.00018386308642116817,0.0005,3,512,256,256,192,gelu,none,0.1253191177054674
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-512-128_actgelu_nmnone_dp0.130708_bs352_lr0.000329639_wd0.0003_dep3_h1512_h2512_h3128_h4224,59,24,0.0145435519516468,COMPLETE,352,0.0003296385282258932,0.0003,3,512,512,128,224,gelu,none,0.1307076241527149
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-512-128_actgelu_nmnone_dp0.100991_bs224_lr0.000128975_wd0.0005_dep3_h1512_h2512_h3128_h4160,52,25,0.0153911933302879,COMPLETE,224,0.0001289750907011394,0.0005,3,512,512,128,160,gelu,none,0.10099084045372314
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h768-512-128_actgelu_nmnone_dp0.169932_bs224_lr0.000738305_wd0.0003_dep3_h1768_h2512_h3128_h4224,33,26,0.0190400965511798,COMPLETE,224,0.0007383047117164277,0.0003,3,768,512,128,224,gelu,none,0.1699323288863063
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-512_actgelu_nmnone_dp0.114566_bs416_lr0.000209819_wd0.0003_dep2_h1512_h2512_h3256_h4256,72,27,0.0166599079966545,COMPLETE,416,0.00020981851727829105,0.0003,2,512,512,256,256,gelu,none,0.11456555044561298
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-256-64_actsilu_nmnone_dp0.121456_bs224_lr0.000153379_wd0.0001_dep3_h1512_h2256_h364_h4160,73,28,0.0152640575543046,COMPLETE,224,0.00015337898221536847,0.0001,3,512,256,64,160,silu,none,0.1214564092436491
ZINC_SMILES_HRR_1024_F64_5G1NG4,max_ring_size,pr_max_ring_size_ZincSmilesHRR1024F645G1NG4_h512-512-64_actgelu_nmnone_dp0.172924_bs480_lr0.000409451_wd0.0005_dep3_h1512_h2512_h364_h4256,85,29,0.0156827829778194,COMPLETE,480,0.00040945076316346906,0.0005,3,512,512,64,256,gelu,none,0.1729239978755645
